,Application,Category Tags,Company,Filename,Height (cm),Model Name,Origin Country,Product URL,Type,Width (cm)
8075,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gnsh-36w-rm_r-500-500-60-user-data-collections-740-5190-1520828263.jpg,300,GNSH 36W RM,Italy,https://www.hafary.com.sg/collection/Tiles/Cooperativa-Ceramica-d-Imola-GNSH-36W-RM-740?image=5190,Tiles,600
8076,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,gnsg-12b-lp_r-500-500-60-user-data-collections-740-11494-1618449490.jpg,300,GNSG 12B LP,Italy,https://www.hafary.com.sg/collection/Tiles/Cooperativa-Ceramica-d-Imola-GNSG-12B-LP-740?image=11494,Tiles,600
8077,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-color_r-500-500-60-user-data-collections-739-5181-1520825988.jpg,90,Marmo Mix Color,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Color-739?image=5181,Tiles,900
8078,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-grigio-dark_r-500-500-60-user-data-collections-739-5182-1520825989.jpg,90,Marmo Mix Grigio Dark,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Grigio-Dark-739?image=5182,Tiles,900
8079,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-grigio-light_r-500-500-60-user-data-collections-739-5183-1520825989.jpg,90,Marmo Mix Grigio Light,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Grigio-Light-739?image=5183,Tiles,900
8080,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-sabbia_r-500-500-60-user-data-collections-739-5184-1520825990.jpg,90,Marmo Mix Sabbia,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Sabbia-739?image=5184,Tiles,900
8081,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-color_r-500-500-60-user-data-collections-739-5185-1520826000.jpg,90,Marmo Mix Color,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Color-739?image=5185,Tiles,900
8082,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-grigio-light_r-500-500-60-user-data-collections-739-5186-1520826001.jpg,90,Marmo Mix Grigio Light,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Grigio-Light-739?image=5186,Tiles,900
8083,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-sabbia_r-500-500-60-user-data-collections-739-5187-1520826002.jpg,90,Marmo Mix Sabbia,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Sabbia-739?image=5187,Tiles,900
8084,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-color_r-500-500-60-user-data-collections-739-12384-1568800217.jpg,90,Marmo Mix Color,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Color-739?image=12384,Tiles,900
8085,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-grigio-dark_r-500-500-60-user-data-collections-739-12386-1568800219.jpg,90,Marmo Mix Grigio Dark,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Grigio-Dark-739?image=12386,Tiles,900
8086,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade, Veins and Pattern Variation",Hafary,marmo-mix-color-&-marmo-mix-sabbia_r-500-500-60-user-data-collections-739-12387-1568800513.jpg,90,Marmo Mix Color & Marmo Mix Sabbia,Italy,https://www.hafary.com.sg/collection/Tiles/14-Ora-Italiana-Marmo-Mix-Color-Marmo-Mix-Sabbia-739?image=12387,Tiles,900
8087,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,rev-2-white-rett_r-500-500-60-user-data-collections-738-7605-1530582495.jpg,450,Rev.2 White Rett,Italy,https://www.hafary.com.sg/collection/Tiles/Coem-Ceramiche-Rev.2-White-Rett-738?image=7605,Tiles,900
8088,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V2)",Hafary,e_street-arch-graphite-nt-sq_r-500-500-60-user-data-collections-737-5167-1520566895.jpg,600,E_Street Arch Graphite NT/SQ,Italy,https://www.hafary.com.sg/collection/Tiles/Edilgres-E-Street-Arch-Graphite-NT-SQ-737?image=5167,Tiles,600
8089,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V2)",Hafary,e_street-arch-grey-nt-sq_r-500-500-60-user-data-collections-737-5168-1520566895.jpg,600,E_Street Arch Grey NT/SQ,Italy,https://www.hafary.com.sg/collection/Tiles/Edilgres-E-Street-Arch-Grey-NT-SQ-737?image=5168,Tiles,600
8090,"Floor, Wall","Glazed Porcelain Tile, Shade, Veins and Pattern Variation (V2)",Hafary,e_street-arch-sand-nt-sq_r-500-500-60-user-data-collections-737-5170-1520566896.jpg,600,E_Street Arch Sand NT/SQ,Italy,https://www.hafary.com.sg/collection/Tiles/Edilgres-E-Street-Arch-Sand-NT-SQ-737?image=5170,Tiles,600
8091,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,clays-almond_r-500-500-60-user-data-collections-736-5162-1520563645.jpg,450,Clays Almond,Italy,https://www.hafary.com.sg/collection/Tiles/Campani-Ceramica-Clays-Almond-736?image=5162,Tiles,450
8092,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,clays-ash_r-500-500-60-user-data-collections-736-5163-1520563645.jpg,450,Clays Ash,Italy,https://www.hafary.com.sg/collection/Tiles/Campani-Ceramica-Clays-Ash-736?image=5163,Tiles,450
8093,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,clays-pewter_r-500-500-60-user-data-collections-736-5164-1520563646.jpg,450,Clays Pewter,Italy,https://www.hafary.com.sg/collection/Tiles/Campani-Ceramica-Clays-Pewter-736?image=5164,Tiles,450
8094,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,clays-ash_r-500-500-60-user-data-collections-736-5165-1520563648.jpg,450,Clays Ash,Italy,https://www.hafary.com.sg/collection/Tiles/Campani-Ceramica-Clays-Ash-736?image=5165,Tiles,450
8095,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V3)",Hafary,clays-ash_r-500-500-60-user-data-collections-736-5166-1520563649.jpg,450,Clays Ash,Italy,https://www.hafary.com.sg/collection/Tiles/Campani-Ceramica-Clays-Ash-736?image=5166,Tiles,450
8096,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,ant--white-wt1002-nt_r-500-500-60-user-data-collections-734-11401-1558688340.jpg,100,Ant. White WT1002 NT,Italy,https://www.hafary.com.sg/collection/Tiles/Edilcuoghi-Ant.-White-WT1002-NT-734?image=11401,Tiles,300
8097,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,ant--beige-bg102_r-500-500-60-user-data-collections-734-17861-1672221478.jpg,100,Ant. Beige BG102,Italy,https://www.hafary.com.sg/collection/Tiles/Edilcuoghi-Ant.-Beige-BG102-734?image=17861,Tiles,300
8098,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kursaal-lapado-ashen_r-500-500-60-user-data-collections-729-5109-1520218586.jpg,300,Kursaal Lapado Ashen,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Kursaal-Lapado-Ashen-729?image=5109,Tiles,600
8099,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kursaal-lapado-neutral_r-500-500-60-user-data-collections-729-5110-1520218587.jpg,300,Kursaal Lapado Neutral,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Kursaal-Lapado-Neutral-729?image=5110,Tiles,600
8100,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kursaal-raven_r-500-500-60-user-data-collections-729-5112-1520218588.jpg,300,Kursaal Raven,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Kursaal-Raven-729?image=5112,Tiles,600
8101,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kursaal-lapado-ashen_r-500-500-60-user-data-collections-729-5114-1520218597.jpg,300,Kursaal Lapado Ashen,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Kursaal-Lapado-Ashen-729?image=5114,Tiles,600
8102,"Floor, Wall","Full Bodied Porcelain Tile, Shade and Veins Variation (V2)",Hafary,kursaal-lapado-neutral_r-500-500-60-user-data-collections-729-5115-1520218597.jpg,300,Kursaal Lapado Neutral,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Kursaal-Lapado-Neutral-729?image=5115,Tiles,600
8103,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-beige_r-500-500-60-user-data-collections-728-5102-1519962766.jpg,300,SL Valls Beige,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-Beige-728?image=5102,Tiles,600
8104,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-grey_r-500-500-60-user-data-collections-728-5103-1519962767.jpg,300,SL Valls Grey,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-Grey-728?image=5103,Tiles,600
8105,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-white_r-500-500-60-user-data-collections-728-5104-1519962767.jpg,300,SL Valls White,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-White-728?image=5104,Tiles,600
8106,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-mosaic-beige_r-500-500-60-user-data-collections-728-5105-1519962772.jpg,300,SL Valls Mosaic Beige,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-Mosaic-Beige-728?image=5105,Tiles,600
8107,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-mosaic-grey_r-500-500-60-user-data-collections-728-5106-1519962773.jpg,300,SL Valls Mosaic Grey,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-Mosaic-Grey-728?image=5106,Tiles,600
8108,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-mosaic-white_r-500-500-60-user-data-collections-728-5107-1519962774.jpg,300,SL Valls Mosaic White,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-Mosaic-White-728?image=5107,Tiles,600
8109,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,sl-valls-mosaic-white_r-500-500-60-user-data-collections-728-5108-1519962814.jpg,300,SL Valls Mosaic White,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Valls-Mosaic-White-728?image=5108,Tiles,600
8110,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V4)",Hafary,boxwood-summer_r-500-500-60-user-data-collections-727-5101-1519955803.jpg,100,Boxwood Summer,Italy,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Boxwood-Summer-727?image=5101,Tiles,600
8111,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V4)",Hafary,daifor-vapore_r-500-500-60-user-data-collections-726-5094-1519896967.jpg,300,Daifor Vapore,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Daifor-Vapore-726?image=5094,Tiles,600
8112,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sl-meier-coal_r-500-500-60-user-data-collections-725-5085-1519894888.jpg,300,SL Meier Coal,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Meier-Coal-725?image=5085,Tiles,600
8113,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sl-meier-grey_r-500-500-60-user-data-collections-725-5086-1519894888.jpg,300,SL Meier Grey,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Meier-Grey-725?image=5086,Tiles,600
8114,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sl-meier-light_r-500-500-60-user-data-collections-725-5087-1519894889.jpg,300,SL Meier Light,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Meier-Light-725?image=5087,Tiles,600
8115,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sl-meier-white_r-500-500-60-user-data-collections-725-5088-1519894890.jpg,300,SL Meier White,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Meier-White-725?image=5088,Tiles,600
8116,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sl-meier-light_r-500-500-60-user-data-collections-725-5089-1519894897.jpg,300,SL Meier Light,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Meier-Light-725?image=5089,Tiles,600
8117,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,sl-meier-light_r-500-500-60-user-data-collections-725-5090-1519894898.jpg,300,SL Meier Light,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-SL-Meier-Light-725?image=5090,Tiles,600
8118,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,l-d-l-ardore_r-500-500-60-user-data-collections-724-5076-1519808584.jpg,150,L.D.L Ardore,Italy,https://www.hafary.com.sg/collection/Tiles/Artistica-Due-L.D.L-Ardore-724?image=5076,Tiles,900
8119,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,l-d-l-euforia_r-500-500-60-user-data-collections-724-5078-1519808585.jpg,150,L.D.L Euforia,Italy,https://www.hafary.com.sg/collection/Tiles/Artistica-Due-L.D.L-Euforia-724?image=5078,Tiles,900
8120,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,l-d-l-sorriso_r-500-500-60-user-data-collections-724-5081-1519808589.jpg,150,L.D.L Sorriso,Italy,https://www.hafary.com.sg/collection/Tiles/Artistica-Due-L.D.L-Sorriso-724?image=5081,Tiles,900
8121,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,l-d-l-ardore_r-500-500-60-user-data-collections-724-5082-1519808643.jpg,150,L.D.L Ardore,Italy,https://www.hafary.com.sg/collection/Tiles/Artistica-Due-L.D.L-Ardore-724?image=5082,Tiles,900
8122,"Floor, Wall","Glazed Porcelain Tile, Recommended joint width at 3-5mm, Shade and Veins Variation (V3)",Hafary,l-d-l-euforia_r-500-500-60-user-data-collections-724-5083-1519808644.jpg,150,L.D.L Euforia,Italy,https://www.hafary.com.sg/collection/Tiles/Artistica-Due-L.D.L-Euforia-724?image=5083,Tiles,900
8123,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,imagine-vint-sepia_r-500-500-60-user-data-collections-721-5067-1519798131.jpg,240,Imagine Vint Sepia,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Imagine-Vint-Sepia-721?image=5067,Tiles,490
8124,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,imagine-vint-sepia_r-500-500-60-user-data-collections-721-5071-1519798193.jpg,240,Imagine Vint Sepia,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Imagine-Vint-Sepia-721?image=5071,Tiles,490
8125,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-antracite-8823_r-500-500-60-user-data-collections-719-5047-1519787858.jpg,500,Factory Antracite 8823,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Antracite-8823-719?image=5047,Tiles,500
8126,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-antracite-8823p_r-500-500-60-user-data-collections-719-5048-1519787867.jpg,500,Factory Antracite 8823P,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Antracite-8823P-719?image=5048,Tiles,500
8127,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-branco-8820p_r-500-500-60-user-data-collections-719-5050-1519787892.jpg,500,Factory Branco 8820P,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Branco-8820P-719?image=5050,Tiles,500
8128,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-taupe-8821_r-500-500-60-user-data-collections-719-5051-1519787905.jpg,500,Factory Taupe 8821,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Taupe-8821-719?image=5051,Tiles,500
8129,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-taupe-8821p_r-500-500-60-user-data-collections-719-5052-1519787908.jpg,500,Factory Taupe 8821P,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Taupe-8821P-719?image=5052,Tiles,500
8130,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-antracite-8823_r-500-500-60-user-data-collections-719-5053-1519787956.jpg,500,Factory Antracite 8823,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Antracite-8823-719?image=5053,Tiles,500
8131,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation",Hafary,factory-taupe-8821_r-500-500-60-user-data-collections-719-5056-1519787981.jpg,500,Factory Taupe 8821,Portugal,https://www.hafary.com.sg/collection/Tiles/Cinca-Factory-Taupe-8821-719?image=5056,Tiles,500
8132,Wall,"Ceramic Tile, Shade and Veins Variation",Hafary,toulouse-taupe_r-500-500-60-user-data-collections-718-5041-1519635862.jpg,295,Toulouse Taupe,Spain,https://www.hafary.com.sg/collection/Tiles/Argenta-Ceramica-Toulouse-Taupe-718?image=5041,Tiles,900
8133,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,gransasso-beige_r-500-500-60-user-data-collections-716-5029-1518152563.jpg,150,Gransasso Beige,Italy,https://www.hafary.com.sg/collection/Tiles/Class-Tile-by-Galileo-Gransasso-Beige-716?image=5029,Tiles,300
8134,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,gransasso-beige_r-500-500-60-user-data-collections-716-5026-1692592139.jpg,150,Gransasso Beige,Italy,https://www.hafary.com.sg/collection/Tiles/Class-Tile-by-Galileo-Gransasso-Beige-716?image=5026,Tiles,300
8135,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,gransasso-caldera_r-500-500-60-user-data-collections-716-5027-1692592152.jpg,150,Gransasso Caldera,Italy,https://www.hafary.com.sg/collection/Tiles/Class-Tile-by-Galileo-Gransasso-Caldera-716?image=5027,Tiles,300
8136,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V1)",Hafary,gransasso-grigio_r-500-500-60-user-data-collections-716-20073-1692592176.jpg,150,Gransasso Grigio,Italy,https://www.hafary.com.sg/collection/Tiles/Class-Tile-by-Galileo-Gransasso-Grigio-716?image=20073,Tiles,300
8137,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,moka_r-500-500-60-user-data-collections-715-5016-1518141822.jpg,60,Moka,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-Moka-715?image=5016,Tiles,250
8138,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,paglia_r-500-500-60-user-data-collections-715-5017-1518141823.jpg,60,Paglia,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-Paglia-715?image=5017,Tiles,250
8139,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,tortora_r-500-500-60-user-data-collections-715-5019-1518141826.jpg,60,Tortora,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-Tortora-715?image=5019,Tiles,250
8140,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,moka_r-500-500-60-user-data-collections-715-5022-1518143209.jpg,60,Moka,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-Moka-715?image=5022,Tiles,250
8141,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,tortora-&-paglia_r-500-500-60-user-data-collections-715-5023-1518143212.jpg,60,Tortora & Paglia,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-Tortora-Paglia-715?image=5023,Tiles,250
8142,"Floor, Wall","Glazed Porcelain Tile, Shade and Veins Variation (V2)",Hafary,tortora_r-500-500-60-user-data-collections-715-5024-1518143215.jpg,60,Tortora,Italy,https://www.hafary.com.sg/collection/Tiles/Ceramiche-Provenza-Tortora-715?image=5024,Tiles,250
